EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
383277549,ORCHESTRA PLACE RENEWAL PARTNERSHIP,% LAWRENCE RIBITS,3711 WOODWARD AVE,DETROIT,MI,48201-2005,0,3,3,1000,199605,1,15,994400000,1,1,201408,8,6,1,0,8,17255525,4689149,4689149,S31,
383277813,KEEPER OF THE WORD FOUNDATION,% GREGORY J REED,1201 BAGLEY ST,DETROIT,MI,48226-1002,0,3,3,1000,199606,1,15,994092000,1,1,201312,0,0,2,0,12,0,0,0,A80,
383277970,DIESEL TECHNOLOGY COMPANY RETIREE HEALTH CARE PREMIUM PAYMENT PL TR,% COMERICA BANK,PO BOX 75000,DETROIT,MI,48275-3462,0,9,3,1000,199707,2,0,264000000,2,1,201312,4,3,1,0,12,483135,61985,15498,,HAGENE JAMES TTEE
383278164,MASONS ADULT FOSTER CARE HOME INC,% MASON ADULT FOSTER CARE HOME INC,640 W EUCLID ST,DETROIT,MI,48202-2004,0,3,3,1000,200603,1,16,0,1,1,201312,3,4,1,0,12,40247,245066,245066,P70,
383278256,NEW JERUSALEM TEMPLE OF APOSTLE FAITH INC,% J C GIBSON JR,7401 TIREMAN ST,DETROIT,MI,48204-3444,0,3,3,7000,199706,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383279650,PUPPETART,% LYUDMILA MIKHEYENKO PRODUCER,25 E GRAND RIVER AVE,DETROIT,MI,48226-2103,0,3,3,1000,199606,1,16,995090000,1,1,201408,2,4,1,0,8,23729,144392,144392,A650,DETROIT PUPPET THEATER
383281234,TOTAL LIFE CHRISTIAN MINISTRIES,% DARYL HARRIS,13158 GRATIOT AVE,DETROIT,MI,48205-3455,0,3,3,1000,199902,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383283759,SPHINX ORGANIZATION INC,,400 RENAISSANCE CTR,DETROIT,MI,48243-1502,0,3,3,1000,199608,1,15,994429000,1,1,201312,7,7,1,0,12,6907447,6778556,6664234,A680,THE SPHINX COMPETITION
383284024,BETHUNE COMMUNITY COUNCIL INC,% CAROLYN VALENTINE,14400 PURITAN ST,DETROIT,MI,48227-2966,0,3,3,1000,200005,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,S22,
383285544,HOLISTIC DEVELOPMENT CENTER INCORPORATED,,17505 2ND AVE,DETROIT,MI,48203-1810,0,3,3,1000,199804,1,15,408000000,1,1,201412,0,0,2,0,12,0,0,0,O99Z,
383285795,THE BENFORD MISSIONARY TEMPLE,% BISHOP L H BENFORD,2616 GRATIOT AVE,DETROIT,MI,48207-3208,0,3,3,7000,199607,1,10,29000000,1,1,,0,0,6,0,10,,,,X20Z,
383285874,NORTH CENTRAL PROPERTIES OF DETROIT,,4222 E MCNICHOLS RD,DETROIT,MI,48212-1718,0,2,3,1000,199609,2,0,561000000,1,1,201409,5,3,1,0,9,640217,90285,-27051,,
383286130,SECOND MT ZION OF THE APOSTOLIC FAITH CHURCH,% EUNICE JONES,7616 OAKLAND ST,DETROIT,MI,48211-1350,0,3,3,7000,199702,1,10,1000000,1,1,,0,0,6,0,4,,,,X20Z,
383287573,BEREAN CHRISTIAN FELLOWSHIP CHURCH,% PASTOR WILLIAM R NICHOLSON,19620 STRATFORD RD,DETROIT,MI,48221-3500,0,3,3,7000,200007,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383288653,GOSPEL MUSIC HALL OF FAME & MUSEUM,% DAVID GOUGH,PO BOX 19009,DETROIT,MI,48219-0009,0,3,3,2000,199808,1,15,60000000,1,1,201412,0,0,2,0,12,0,0,0,A50Z,
383289692,FRIENDS OF HOLMES,% AVIS,94 E BOSTON BLVD,DETROIT,MI,48202-1319,0,3,3,2000,199605,1,16,40000000,1,1,201112,0,0,2,0,12,0,0,0,B82Z,
383292997,UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA,,MRCC STAFF,DETROIT,MI,48243-0000,143,5,9,3000,197007,2,0,263264279,5,1,201406,7,8,1,0,6,7931980,16786429,15892319,,MICHIGAN REGIONAL COUNCIL
383295532,MONTFORD POINT MARINES OF AMERICA INC,% ROBERT B MIDDLETON,1 LAFAYETTE PLAISANCE ST APT 912,DETROIT,MI,48207-2835,0,3,3,1200,201308,1,16,0,1,1,201412,0,0,2,0,12,0,0,0,A84,
383296049,PFRS DUBLIN CORP,,601 ABBOTT ST # 500,DETROIT,MI,48226-2513,0,25,3,1000,199612,2,0,912000000,1,1,201312,8,6,1,0,12,25661426,4224299,1939043,,
383296056,INTERNATIONAL UNION UNITED AUTO AEROSPACE & AGRICULTURAL WORKERS,% EVELYN LOCKE,8230 E 8 MILE RD,DETROIT,MI,48234-1107,427,5,9,3000,0,0,0,0,0,1,201412,0,0,2,0,12,0,0,0,,1700 LOCAL
383297101,PROJECT A R T,% BECKY BURTON,PO BOX 15103,DETROIT,MI,48215-0103,0,3,3,1200,199712,1,15,994120000,1,1,201212,3,4,1,0,12,35239,136155,136155,A33Z,
383298295,WORD OF TRUTH BAPTIST CHURCH,,16328 LOG CABIN ST,DETROIT,MI,48203-2619,0,3,3,7000,199705,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383299809,GRACE COUNSELING CENTER,% JANET HERRICK,20801 MOROSS RD,DETROIT,MI,48236-2027,0,3,3,1200,199812,1,16,0,1,1,201312,4,4,1,0,12,137768,216747,216747,F30,
383300276,FAITHWAY UNITED MINISTRIES,% CHARLES S COBB SR,1775 WILSHIRE DR,DETROIT,MI,48213-1618,0,3,3,7000,200308,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383300627,DETROIT EAGLES ATHLETIC CLUB,% ROBERT BROWN,246 W LONGWOOD PL,DETROIT,MI,48203-5210,0,3,3,1000,200403,1,16,995321000,1,1,201312,5,2,2,0,12,730671,17500,17500,N60,
383300936,AMBASSADORS FOR CHRIST HOLINESS TEMPLE,% LEROY BRYANT,19633 JOY RD,DETROIT,MI,48228-2926,0,3,3,7000,199707,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383301221,IGLESIA PENTECOSTAL LUZ DEL MUNDO INC,% NORMA I ORTIZ,1516 LAWNDALE ST,DETROIT,MI,48209-1713,5337,3,8,7100,200406,1,10,0,1,1,,0,0,6,0,12,,,,X21,
383302761,NATIONAL FAITH HOMEBUYERS,,601 W FORT ST STE 440,DETROIT,MI,48226-3119,0,3,3,1000,199901,1,15,998000000,1,1,201406,4,6,1,0,6,111392,2984073,2984073,L82,
383303758,EMMANUEL HOUSE,% TIMOTHY A THOMPSON SR,18570 FITZPATRICK CT,DETROIT,MI,48228-1411,0,3,3,1000,199708,1,16,994573000,1,1,201312,4,6,1,0,12,352182,1408789,1408789,P80,
383305775,W-C DEVELOPMENT INC,% SCOTT R BENSON,4401 CONNER ST,DETROIT,MI,48215-2201,0,25,3,1000,199612,2,0,912000000,1,1,201312,6,4,1,0,12,1188266,316591,164013,,
383306975,DETROIT EASTSIDE COMMUNITY COLLABORATIVE INC,,4401 CONNER ST,DETROIT,MI,48215-2201,0,3,3,1000,199703,1,15,559000000,1,1,201312,4,2,2,0,12,358201,19074,19074,S21Z,
383308613,NEW MT OLIVES APOSTOLIC FAITH CHURCH,% JEFFREY HARRIS,2676 HENDRIE ST,DETROIT,MI,48211-2759,0,3,3,1700,199803,1,10,1000000,1,1,,0,0,6,0,12,,,,X99Z,
383310974,PLYMOUTH EDUCATION FOUNDATION,% JESSIE KILGORE,1460 E FOREST AVE,DETROIT,MI,48207-1000,0,3,3,1000,201410,1,15,994059000,1,1,,0,0,2,0,12,,,,T30,
383312173,TRINITY MEMORIAL BAPTIST CHURCH,% PASTOR WAYMAN CARTER,10870 SHOEMAKER ST,DETROIT,MI,48213-3438,0,3,3,7000,199703,1,10,1000000,5,1,,4,3,6,0,12,,,,X20Z,
383312467,ANGEL LAND CHILD CARE & PARENT CENTERS,,615 FORD BLDG STE 1328,DETROIT,MI,48226-0000,0,3,3,1000,199801,1,15,995574000,1,1,201212,3,4,1,0,12,67284,225207,225207,P33,ANGEL LAND
383312813,BLACK LEGENDS OF PROFESSIONAL BASKETBALL FOUNDATION,,19775 APPOLINE ST,DETROIT,MI,48235-1116,0,3,3,2000,199701,1,15,994268000,1,1,201112,0,0,2,0,12,0,0,0,B99,
383314318,DETROIT POLICE ATHLETIC LEAGUE INCORPORATED,% MICHAEL F TENBUSCH,111 W WILLIS ST,DETROIT,MI,48201-1809,0,3,3,1000,199704,1,15,994560000,1,1,201312,6,6,1,0,12,1326212,2431463,2349544,P40,
383315489,KEITH ANTHONY BAKER MEMORIAL FOUNDATION INC,% JACQUELINE BAKER,11000 W MCNICHOLS RD STE 313,DETROIT,MI,48221-2393,0,3,3,1200,201404,1,15,0,1,1,,0,0,2,0,12,,,,T30,
383317260,WAY OF HOLINESS CHURCH OF GOD IN CHRIST,% CONSTANCE BAILEY,17330 CHANDLER PARK DR,DETROIT,MI,48224-2087,0,3,3,7000,199909,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383317716,GRATIOT MCDOUGALL UNITED COMMUNITY DEVELOPMENT CORPORATION,% JENNIFER M HATCHETT,7720 LA SALLE BLVD,DETROIT,MI,48206-2504,0,3,3,1000,199711,1,15,994380000,1,1,201012,2,3,0,0,12,17501,56217,56217,L80,
383319460,AFT MICHIGAN ROLLIE HOPGOOD SCHOLARSHIP FUND,% HENRY LINNE,2661 E JEFFERSON AVE,DETROIT,MI,48207-4163,0,3,3,1000,199710,1,16,995040000,1,1,201406,3,1,2,0,6,59470,2384,2384,B82,
383320149,CHURCH ON THE MOVE,% PASTOR REV DR VIVIAN C WEST,2918 HENDRIE ST,DETROIT,MI,48211-2832,0,3,3,7000,199705,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383322266,GREATEST UNIQUE MINISTRY OF JESUS CHRIST,% JOE R BROWN,18343 SCHOOLCRAFT,DETROIT,MI,48223-3558,0,3,3,7000,199812,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383322356,MOTOR CITY TRAVELERS SCHOLARSHIP FUND,% BARBARA GRAY - PRESIDENT,19485 PACKARD ST,DETROIT,MI,48234-3196,0,3,3,1000,199702,1,16,995040000,1,1,201312,1,1,2,0,12,4877,1274,1274,B82,
383322605,DETROIT DEVELOPMENT FUND,,277 GRATIOT NO 3RD FL,DETROIT,MI,48226-2239,0,3,3,1000,199703,1,15,994405000,1,1,201312,8,6,1,0,12,15680672,1291498,1291498,S43,
383322716,NORTHWEST YOUTH ORGANIZATION,% BARBARA J HARDING,14134 WINTHROP ST,DETROIT,MI,48227-2143,0,3,3,2000,201109,1,15,994328000,1,1,201412,0,0,2,0,12,0,0,0,O20,
383323500,SANCTUARY FELLOWSHIP BAPTIST CHURCH,,2610 EWALD CIR,DETROIT,MI,48238-2502,3125,3,9,7000,195504,0,10,1000000,5,1,,0,0,6,0,12,,,,,143866
383323657,JAMAICA RELIEF MISSION,% WENDEL FRASER,20475 INDIANA ST,DETROIT,MI,48221-1112,0,3,3,1000,199708,1,15,994005000,1,1,201412,0,0,2,0,12,0,0,0,T31,
383324263,MUTTS & MUTTS RESCUE LEAGUE,% DONNA LAW,14015 GREYDALE ST,DETROIT,MI,48223-2641,0,3,3,4000,200104,1,16,0,1,1,201312,0,0,2,0,12,0,0,0,D20,
383326860,THE NEW COMMON SCHOOL FOUNDATION,% CLARK DURANT,6861 E NEVADA,DETROIT,MI,48234-2968,0,3,3,1000,199705,1,15,994059000,1,1,201312,8,6,1,0,12,22190362,4705692,3691628,B80,
383329026,GRACE LEARNING CENTER,,20021 W CHICAGO ST,DETROIT,MI,48228-1779,0,3,3,2000,201312,1,15,0,1,1,201112,0,0,2,0,12,0,0,0,B90,
383329820,CHURCH OF TZADDI,,200 RIVERFRONT DR APT 22B,DETROIT,MI,48226-7580,3010,3,9,7000,197612,1,10,1000000,5,1,,0,0,6,0,12,,,,,479 CHARTER EARTHWALK
383329835,GO-GETTERS PROGRAM,% GO-GETTERS PROGRAM,323 S MILITARY ST,DETROIT,MI,48209-3087,0,3,3,1000,201409,1,15,0,1,1,,0,0,2,0,12,,,,Z99,
383330163,LUTHERAN ADOPTION SERVICES INC,% JERRY BENJAMIN,8131 E JEFFERSON AVE,DETROIT,MI,48214-2610,9386,3,9,7000,198804,1,10,1000000,1,1,201312,6,6,1,0,12,1386061,4293701,4293701,,
383331123,COALITION INC,% JAMES WOMACK,2310 W MCNICHOLS RD,DETROIT,MI,48221-3120,0,3,3,1000,199704,1,15,994165602,1,1,201312,0,0,2,0,12,0,0,0,T30,
383332388,WEST DETROIT CHRISTIAN CHURCH,% BARRY SMYTH,7637 WARWICK ST,DETROIT,MI,48228-3318,0,3,3,7000,199811,1,10,1000000,1,1,,0,0,6,0,12,,,,X99Z,
383333138,BARNABAS INCORPORATED,% STANLEY EDWARDS,3530 GRAND RIVER AVE,DETROIT,MI,48208-2858,0,3,3,1000,199708,1,15,408349149,1,1,201312,1,3,1,0,12,5423,55706,55706,S80Z,
383333459,NEW BRANCH OUTREACH MINISTRY CHURCH,% ROY TAYLOR,1307 E STATE FAIR,DETROIT,MI,48203-1239,0,3,3,1000,199802,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383333732,RENAISSANCE HIGH SCHOOL BAND,% CHRISTINE WILLIS,19935 ROSLYN RD,DETROIT,MI,48221-1852,0,3,3,1000,199705,1,15,994601000,1,1,201406,0,0,2,0,6,0,0,0,B80,
383334561,MOVING AHEAD IN CHRIST JESUS,% JEFFREY MARBLY,14189 ROSEMONT AVE,DETROIT,MI,48223-3553,0,3,3,7000,199706,1,15,994007000,2,1,201406,0,0,2,0,6,0,0,0,X20,
383334884,NEW BREAKTHROUGH CHURCH INTERNATIONAL,% REV DONALD COLEMAN,5181 E OUTER DR,DETROIT,MI,48234-3417,0,3,3,7000,200008,1,10,0,1,1,,0,0,6,0,12,,,,X21,
383335060,MICHIGAN YOUTH APPRECIATION FOUNDATION,% EDWARD DEEB,500 WOODWARD AVE STE 3500,DETROIT,MI,48226-3485,0,3,3,1000,199703,1,15,994318000,1,1,201312,4,4,1,0,12,366459,182031,182031,O50,
383336414,UNIVERSITY PEDIATRICIANS,,4201 SAINT ANTOINE ST STE 6D,DETROIT,MI,48201-2153,0,3,3,1000,199708,1,16,995168000,1,1,201312,8,8,1,0,12,27043967,28929577,28743997,E31,
383336518,STRICTLY BIBLICAL BIBLE TEACHING MINISTRIES,% EMERY MOSS JR PASTOR,10709 GRAND RIVER AVE,DETROIT,MI,48204-2088,0,3,3,7000,199707,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383342664,JAZZ NETWORK FOUNDATION,% WILLIAM FOSTER,311 E GRAND RIVER,DETROIT,MI,48226-2145,0,3,3,1000,201406,1,16,994090000,1,1,201312,1,1,2,0,12,3335,3135,3135,A68,
383343081,FAITH LOVE & PEACE UNITED TEMPLE OF CHRIST CHURCH,,19324 JAMES COUZENS FWY,DETROIT,MI,48235-1932,0,3,3,7000,200102,1,10,0,1,1,,0,0,6,0,12,,,,Y20,
383344341,CHRISTIAN BROTHERS MENS & WOMENS HOME INC,% REV LAWRENCE RICHARDSON,125 FLORENCE ST,DETROIT,MI,48203-2767,3535,3,6,1000,199911,1,15,994006000,1,1,201212,0,0,2,0,12,0,0,0,P70,
383348876,ARK OF GOD DELIVERANCE MINISTRIES,% PASTORS STERLING & SYLVIA MCNEELY,18490 ANNCHESTER RD,DETROIT,MI,48219-2871,8100,3,9,7000,199603,1,10,1029000,1,1,201412,0,0,2,0,12,0,0,0,X20Z,
383349348,SHARON MISSIONARY BAPTIST CHURCH,% JOSEPH J BLACKSHERE,3532 ROSA PARKS BLVD,DETROIT,MI,48208-2828,0,3,3,7100,200003,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383351402,NATIONAL ORGANIZATION OF BLACK LAW ENFORCEMENT EXECUTIVES NOBLE,% BRENDA GOSS ANDREWS,PO BOX 32950,DETROIT,MI,48232-0950,3215,3,9,2000,198607,1,15,994406199,1,1,201312,0,0,2,0,12,0,0,0,,DETROIT CHAPTER
383351777,COVENANT HOUSE MICHIGAN,% DEBI PIONTKOWSKI,2959 MARTIN LUTHER KING JR BLVD,DETROIT,MI,48208-2475,0,3,3,1000,199708,1,15,994326000,1,1,201406,7,6,1,0,6,9276322,4418664,4365671,P70,
383351974,MICHIGAN REGIONAL COUNCIL OF CARPENTERS COMMUNITY SERVICE TR F,% HEATHER M DORN,400 RENAISSANCE CENTER,DETROIT,MI,48243-1502,0,3,3,1000,199709,1,15,994040000,2,1,201404,2,4,1,0,4,22958,146261,54780,B82,
383352098,NEW GREATER FAITH COMMUNITY SERVICES,% GEARY SUGGS,15801 SCHAEFER HWY,DETROIT,MI,48227-3343,0,3,3,1000,201203,1,15,4000000,1,1,201412,1,0,2,0,12,1,0,0,P58,
383352380,TRUE LOVE CHRISTIAN MINISTRIES,% JOHN E ANDERSON,17887 SAINT LOUIS ST,DETROIT,MI,48212-1351,0,3,3,7000,199811,1,10,1029000,1,1,,0,0,6,0,4,,,,X21Z,
383352692,JULIUS V & ALICE G COMBS FOUNDATION,% JULIUS V COMBS,200 RIVERFRONT PARK 17 - K,DETROIT,MI,48226-0000,0,3,3,1000,199710,1,4,602000000,1,1,201312,4,4,0,1,12,248909,154113,,T30Z,
383353095,ANTHONY AND DARLENE SOAVE FAMILY FOUNDATION,% NELLE D PACE,3400 E LAFAYETTE ST,DETROIT,MI,48207-4962,0,3,3,1000,199706,1,4,602000000,2,1,201312,1,0,0,1,12,4745,0,,T20Z,
383353746,DETROIT EMPLOYMENT SOLUTIONS CORPORATION,% AARON JONES III,440 E CONGRESS ST STE 400,DETROIT,MI,48226-2917,0,3,3,1000,201311,1,4,994566000,1,1,201406,7,8,0,1,6,5455914,37551181,,J20,
383354263,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% LULA GARDFREY,19711 LITTLEFIELD ST,DETROIT,MI,48235-1175,239,4,9,3000,194012,2,0,911520000,5,1,201406,0,0,2,0,6,0,0,0,P12,59405 DETROIT WESTOWN-HARTFORD
383354664,CHURCH OF UNIVERSAL TRUTH,% ADRIAN HARRIS,4450 E OUTER DR,DETROIT,MI,48234-3181,0,3,3,7000,200504,1,10,0,1,1,,0,0,6,0,5,,,,X20,
383355698,DETROIT HISPANIC DEVELOPMENT CORPORATION,% ANGELA G REYES,1211 TRUMBULL ST,DETROIT,MI,48216-1940,0,3,3,1000,199710,1,15,994400402,1,1,201309,6,6,1,0,9,1234616,1231224,1169517,S20,
383357106,ROSEDALE GRANDMONT LITTLE LEAGUE,% FRANK LANZILOTE,15052 GREENVIEW RD,DETROIT,MI,48223-2331,3158,3,9,1000,196701,1,15,321059000,1,1,201409,0,0,2,0,9,0,0,0,,1220511 ROSEDALE-GRANDMONT LL
383357583,M O S E S METROPOLITAN ORGANIZING STRATEGY ENABLING STRENGTH,,220 BAGLEY ST STE 212,DETROIT,MI,48226-1424,0,3,3,1000,199802,1,16,995000000,1,1,201212,4,5,1,0,12,101733,620358,618843,S20,MOSES
383360769,COMMUNITY PLANNING ASSOCIATION,% ANTHONY CLARK,16603 PLYMOUTH RD,DETROIT,MI,48227-1036,0,3,3,1000,201112,1,15,994402000,1,1,201312,0,0,2,0,12,0,0,0,J22,
383360996,INNER PEACE BAPTIST CHURCH,% ELIJAH JAMES,7500 E MCNICHOLS RD,DETROIT,MI,48234-3937,0,3,3,7000,199710,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383362868,HICKS MEMORIAL CHURCH OF GOD IN CHRIST,% BOOKER WILLIAMS,12747 MACK AVE,DETROIT,MI,48215-2230,0,3,3,1000,199808,1,10,1000000,1,1,,0,0,6,0,12,,,,X99Z,
383363922,CLINTON HOUSE NON-PROFIT HOUSING CORPORATION,% C HERTER,10 PETERBORO ST,DETROIT,MI,48201-2722,0,3,3,1000,199709,1,15,994166000,1,1,201312,6,4,1,0,12,1977518,208212,208212,L20,
383364303,BETHESDA FELLOWSHIP CHURCH,% CHARLES J JOHNSON III,17860 JOSEPH CAMPAU ST,DETROIT,MI,48212-1012,0,3,3,7100,200309,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383364830,BLACK FOREST,% KEVIN CARREE,PO BOX 241672,DETROIT,MI,48224-5672,0,3,3,1200,201503,1,15,994092000,1,1,,0,0,2,0,12,,,,O50,
383365172,NEW LIFE COMMUNITY CHURCH E L C A,,8115 E JEFFERSON AVE,DETROIT,MI,48214-3970,9386,3,9,7000,198804,1,10,1000000,1,1,,0,0,6,0,1,,,,,
383366292,CHRISTS MISSION MISSIONARY BAPTIST CHURCH,% EDWINA PETTWAY,3712 PRESTON ST,DETROIT,MI,48207-2448,0,3,3,7000,199805,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383366514,FLOWERS COMMUNITY SERVICES INC,% OLIVIA FLOWERS,PO BOX 2922,DETROIT,MI,48202-0952,0,3,3,1000,199803,1,15,994179000,1,1,201312,3,4,1,0,12,56270,197696,197696,E70,
383366876,PERSHING HIGH SCHOOL ALUMNI ASSOCIATION INC,% ANN CONNALLY,PO BOX 21551,DETROIT,MI,48221-0551,0,3,3,2000,199801,1,16,34040059,5,1,201312,0,0,2,0,12,0,0,0,B84Z,
383369894,CASS TECH HIGH SCHOOL ALUMNI ASSO,% LARRY PATRICK,2501 2ND AVE STE 537,DETROIT,MI,48201-2605,0,3,3,2000,199802,1,15,994034000,1,1,201312,0,0,2,0,12,0,0,0,B82Z,
383371073,WILLIAMS ST CHURCH OF GOD IN CHRIST,% REV RICHARD D CHANEY,3595 W JEFFRIES FWY,DETROIT,MI,48208-2568,0,3,3,7000,200012,0,10,0,1,1,,0,0,6,0,12,,,,,
383371745,SPIRIT & TRUTH CHRISTIAN MINISTRIES,% JAMES A WILLIAMS JR,1335 OAKMAN BLVD,DETROIT,MI,48238-2849,0,3,3,7000,199901,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383373052,COMERICA CHARITABLE FOUNDATION,% COMERICA INCORPORATED,411 W LAFAYETTE MC 3415,DETROIT,MI,48226-3120,0,3,3,1000,199802,1,4,602000000,1,1,201312,4,6,0,1,12,138065,3779452,,T20Z,
383373105,NATIONAL SALES NETWORK-DETROIT CHAPTER INC,% CHARLES BUCK,440 BURROUGHS ST,DETROIT,MI,48202-3429,0,6,3,2000,201107,2,0,0,1,1,201312,1,2,2,0,12,2186,11710,11710,S41,
383373845,ANAMBRA STATE ASSOCIATION OF MICHIGAN ASA,% RAPHAEL OKONKWOR,PO BOX 32420,DETROIT,MI,48232-0420,0,3,3,1000,200308,1,15,0,1,1,201412,0,0,2,0,12,0,0,0,A23,
383375179,EASTSIDE UNITY ASSOCIATION,% TRACY PERRY,18018 HAYES ST,DETROIT,MI,48205-3523,0,3,3,1000,199904,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,S20,
383376079,MICHIGAN CONSORTIUM FOR OSTEOPOROSIS,% DOROTHY A NELSON PHD,22201 MOROSS ROAD,DETROIT,MI,48236-2169,0,3,3,2000,199807,1,15,995161000,1,1,201312,2,1,2,0,12,10805,882,882,A99,M C O
383376881,DETROIT CENTER FOR YOUTH DEVELOPMENT,% RODNEY L REYNOLDS,15906 QUINCY ST,DETROIT,MI,48238-1385,0,3,3,2100,201407,1,15,994318000,1,1,,0,0,2,0,12,,,,N31,
383377333,CHRISTIAN METHODIST EPISCOPAL CHURCH,,4900 HURLBUT ST,DETROIT,MI,48214-1527,8511,3,9,7000,198009,1,10,1002000,5,1,,0,0,6,0,12,,,,,COGGINS MEM CME CHURCH
383379863,SHEKINAH TABNERACLE GOSPEL CHURCH,% CHURCH OFFICE,16900 W CHICAGO ST,DETROIT,MI,48228-2029,0,3,3,1000,199902,1,10,0,1,1,201312,4,3,1,0,12,120561,53176,53176,X20,
383380167,CHURCH OF GOD OF BALDWIN,% GERALD WILLIAMS,PO BOX 34818,DETROIT,MI,48234-0818,0,3,3,7000,200405,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383380462,UPLIFT INC,% IDA BYRD-HILL,PO BOX 241488,DETROIT,MI,48224-5488,0,3,3,1000,199803,1,15,994602000,1,1,201406,1,3,1,0,6,6105,90725,90725,T30Z,
383380859,KAINOS INTERNATIONAL CHURCH,% REVEREND CAROL E DIXON,PO BOX 24831,DETROIT,MI,48224-0831,0,3,3,7000,199806,1,10,1000000,1,1,,0,0,6,0,12,,,,X20Z,
383381618,BREAD OF LIFE EVANGELISTIC ASSOCIATION,% PASTOR THOMAS J MILLER,10345 WYOMING ST,DETROIT,MI,48204-2522,0,3,3,7000,200111,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383381853,GODS STOREHOUSE,% TONI-BROOKE BROWN,18301 JOHN R ST,DETROIT,MI,48203-2011,0,3,3,1200,199805,1,15,994005000,1,1,201406,3,3,1,0,6,46718,81688,81688,P28,
383383097,MAJESTIC EDUCATION FOUNDATION INC,,5040 JOY RD,DETROIT,MI,48204-2296,0,3,3,1000,199807,1,16,59000000,1,1,201406,1,1,2,0,6,332,6260,6260,B90Z,
383383862,WENDELL & DORIS ROGERS CHARITABLE FOUNDATION,% WENDELL ROGERS,500 WOODWARD AVE STE 3500,DETROIT,MI,48226-3435,0,3,3,1000,199804,1,4,161000000,1,1,201312,5,6,0,1,12,890230,1029184,,T20Z,
383384181,CHARLES R ELMER SCHOLARSHIP FOUNDATION TRUST 02 03 322 0583280,% COMERICA BANK,PO BOX 75000,DETROIT,MI,48275-7874,0,3,3,1000,199808,1,4,602000000,2,1,201402,6,6,0,1,2,1106617,1165742,,B82Z,
383385961,CLOTHIDE R SMITH CHARITABLE FOUNDATION,% PATRICIA MONCREASE,22122 W MCNICHOLS RD,DETROIT,MI,48219-3245,0,3,3,1000,201401,1,16,994602000,1,1,201406,8,6,1,0,6,27054601,2739669,442565,T99,
383388361,FRONT PORCH,% JEAN VORTKAMP,11234 CRAFT ST,DETROIT,MI,48224-2436,0,3,3,1200,199803,1,15,994321000,1,1,201406,3,2,2,0,6,33117,11541,11541,O20,
383390058,TEMPLE OF GOD DELIVERANCE,% PASTOR NETTIE GIVENS,12400 KELLY RD,DETROIT,MI,48224-1518,0,3,3,7000,200003,1,10,0,1,1,,0,0,6,0,12,,,,X21,
383390375,SAINT JOHN COMMUNITY CENTER,% REVEREND BENNIE JOHNSON,14320 KERCHEVAL ST,DETROIT,MI,48215-2804,0,3,3,1200,199902,1,15,998000000,1,1,201312,4,5,1,0,12,108430,861285,861285,P40,
383391411,INDEPENDENT LIVING HOUSING INC,% RUTH SHORTIE,4220 W BUENA VISTA ST,DETROIT,MI,48238-3206,0,3,3,1000,201404,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,S20,
383391777,AFRICAN WORLD EXPO,% EFIONG ENIANG,714 MARQUETTE DR,DETROIT,MI,48214-3641,0,3,3,1000,200705,1,15,0,1,1,201312,0,0,2,0,12,0,0,0,Q23,
383392869,SECRET PLACE OF THE MOST HIGH TEMPLE OF DELIVERNACE,% MONTIETH KING,1014 E FOREST AVE,DETROIT,MI,48207-1025,0,3,3,7000,199904,1,10,0,1,1,,0,0,6,0,12,,,,X20,
383394518,SPIRITLOVE MINISTRIES INTERNATIONAL,% ROSALYN L OWENS,12920 AVONDALE ST APT 100,DETROIT,MI,48215-3081,0,3,3,7000,199807,1,10,1000000,1,1,201212,0,0,6,0,12,0,0,0,X20Z,
