EIN,name
454640030,COPPERHILL COMMUNITY OUTREACH
454644450,ARTSERVE MICHIGAN ARTS ACTION NETWORK
454722161,DETROIT 90-90
454752911,PROFESSIONALS GIVING BACK
454755271,GOLD KEY OF MICHIGAN
454764586,MILITARY SPOUSES OF MICHIGAN
454781966,DETROIT SPORTS ZONE INC
454795156,BUFFALO SOLDIERS HERITAGE ASSOCIATION
454801660,AMERICAN YOUTH FOOTBALL INC
454805243,LIFE AFTER HIGH SCHOOL ASSOCIATION
454818764,NO GREATER CALLING
454877202,TOMORROW TODAY INC
454899161,DREAM CHASERS MENTORING GROUP
454931441,THE EDUCATION CONNECTION
454949783,WAYNE CHILDRENS HEALTHCARE ACCESS PROGRAM
454952893,BIZ4YOU INC
454993492,BLACKS IN GOVERNMENT
455007805,NXT LVL INC
455022746,INTEGRATED CARE PARTNERS INC
455030333,STARLIGHT INITIATIVES INC
455035053,WORLD AIDS DAY DETROIT
455055549,CENTRAL DETROIT COMMUNITY OF HOPE
455076311,WGPR HISTORICAL SOCIETY
455117961,CYNTHIA ESTRADA CHARITY FUND
455124360,DETROIT EDUCATION & RESEARCH
455133764,IMAGE OF GOD CRISIS PREGNANCY CENTER
455144668,EFIK NATIONAL ASSOCIATION USA INC
455186340,DAVID W ELLIOTT FOUNDATION
455190355,MICHIGAN SCIENCE CENTER
455223914,MORE LIFE INITIATIVE
455281284,RELY ON US
455324148,WE WANT GREEN TOO
455406280,EDUCATIONAL ARTS SOCIETY INC
455415970,SUSTAINABLE INTEGRATIONS INC
455472159,EXCELLENCE HEAVENLY HANDS
460505447,PEACE FOR ALL MINISTRIES INC
460584840,TENDER HEARTS INC
460612887,DETROIT CITIZENRY CLUB
460695666,CITADEL OF PRAISE HOLDINGS COMPANY INC
460707546,LAMBDA THETA ALPHA
460744071,CORKTOWN BUSINESS ASSOCIATION INC
460758168,IMAM ALI ISLAMIC CENTER I INC
460796496,OMEGA PSI PHI FRATERNITY
460812001,NEW ERA COMMUNITY AND DEVELOPMENT CENTER
460845424,TOUR DE TROIT
460852794,JEFFERSON CHALMERS RIVERSIDE DEVELOPMENT CORPORATION
460879137,FANS 4 LIFE INC
460882178,DETROIT DOG PARK INC
460884079,RIGHTEOUS MOVEMENT ASSOCIATION
460901905,WRITE A HOUSE
460951845,WESLEYAN COMMUNITY CHURCH DETROIT
460960142,BREAKING CHAINS OUTREACH MINISTRIES
461006876,NATURAL MOMMA ME INITIATIVE
461020611,MADE IN THE MARKET INC
461025217,LIFE IS LEARNING LOVE YOURSELF INC
461033247,DETROIT TRIPLE T FOUNDATION
461075018,POWERFUL MEN OF DESTINY OUTREACH MINISTRIES
461093875,AMERICAN YOUTH FOOTBALL INC
461189501,K-9 SAFETY PARTNERS OF THE GROSSE POINTES
461206373,MICHIGAN ASSOCIATED PRESS MEDIA EDITORS ASSOCIATION
461233632,HANDS ON BOXING GYM INC
461241082,PLACES AND SPACES
461266821,RIPPLING HOPE
461280802,DETROIT MUSIC CORP
461325946,PONYRIDE
461331852,SANKOFA LIFE
461371486,JOHNSON FAMILY SERVICES INC
461475531,BREAKAWAY FROM POVERTY FOUNDATION INC
461509443,AVANTI SUMMER MUSICFEST
461540360,HIGHLAND PARK HEALTH CENTER
461610436,ALL WORTHY OF LOVE
461647111,PERFECTING FELLOWSHIP INTERNATIONAL INC
461669548,A HAND UP COMMUNITY ACTION AGENCY
461681661,BROTHERHOOD OATH MENTORING SERVICES
461826126,UNIVERSAL EMPOWERMENT CENTER FOR WOMEN CHILDREN AND FAMILIES INC
461840532,CRESCENDO DETROIT
461881407,HANDZONALL INC
461898090,BLIGHT AUTHORITY
461916238,DYNAMIC FITNESS AND DANCE ARTISTRY INC
461959317,CHANGE AGENT CONSORTIUM
462027270,DETROIT FIELD OFFICE MWR
462028020,AHAVAS AVRAHAM FOUNDATION
462033413,NATIONAL VETERAN BUSINESS DEVELOPMENT COUNCIL
462060421,HELPING PEOPLE EXPERIENCING HARDSHIPS
462137938,ROBERT A SACCARO FOUNDATION
462153269,LAUNCH PAD DETROIT
462159872,KNIGHTS OF PETER CLAVER
462160504,MOTHER RUCKS HOMES
462170914,SPREAD ART INC
462233211,XCEPTIONAL TIES THAT BOND
462252476,SOUTHWEST ECONOMIC SOLUTIONS
462263826,LOVE WEAR YOU LIVE TOO
462283573,BIG MAMAS KIDS
462362689,STOP CRIME AMONG DETROIT YOUTH
462389560,NEW BEGINNINGS LIFE CENTER
462405693,ARRANGING RESOURCES TO EMPOWER MINDS EVERYWHERE
462408286,DETROIT FOOD & ENTREPRENEURSHIP ACADEMY
462451447,SOUTHWEST DETROIT COMMUNITY BENEFITS COALITION
462499615,DETROIT CHILDRENS FUND
462504552,DETROIT EASTSIDE RAIDERS YOUTH SPORTS
462537988,MARYS ADULT TRANSITIONAL HOUSING
462543451,HERMON MCMURRAY SR COMMUNITY DEVELOPMENT CORPORATION
462668237,BALL FOUNDATION OF MICHIGAN
462701303,DETROIT RECOVERY PROJECT FOUNDATION
462724740,MY VET CONNECT
462725559,BAILEY PARK PROJECT
462771970,TEAM UNITED FELLOWSHIP & FRIENDS TUF&F
462780452,SOUTHWEST DETROIT COMMUNITY JUSTICE CENTER
462829474,LEWISVILLE INC
462849513,WEST SIDE CDC
462898119,JACQULIN REZOLIA MCAFEE FIRST LADY FOUNDATION
462938040,READ ALL ABOUT IT LITERACY CENTER
462947904,INTERNATIONAL CONGRESS OF CHURCHES AND MINISTRIES
462988963,TH HAPPY GREEN FOUNDATION
462997666,PROSPERUS DETROIT MICRO LENDING
463002637,JAMES AND GRACE LEE BOGGS SCHOOL
463032061,TEAMSTERS HELPING PEOPLE
463039949,GATHERING COMMUNITY RESOURCE CENTER
463086374,FELLOWSHIP OF CHRIST MISSIONS
463127209,DKLD ASSISTED LIVING SERVICES CORPORATION
463209976,SECOND CHANCE OUTREACH INC
463218448,PINK DETROIT
463261316,HOUSE OF PRAYER COMMUNITY DEVELOPMENT CORPORATION
463298121,VIOLA M BENSON FOUNDATION
463342399,HEART HELPING ELEVATE ADDICTION REHABILITATION TOGETHER
463362126,ANCIENT MYSTICAL ORDER OF ROSAE CRUCIS
463370305,NATIONAL PORTFOLIO DAY ASSOCIATION
463420443,O HAIR PARK COMMUNITY ASSOCIATION
463493022,SLOW FOOD USA INC
463502962,MISSION CITY
463507852,GEORGE E MANNERS JR ENDOWMENT
463534278,TIMELESS MANAGEMENT INC
463580761,FAMILY MORALS OUTREACH TRAINING CENTER
463654437,CLUB MARAVATIO
463700609,SARBO UNITY FOUNDATION
463728847,AMERICAN ASSOCIATION FOR ITALIAN STUDIES
463733130,IMAM JAAFAR SADEQ CENTER INC
463776262,A NEW BEGINNING RECYCLING INCORPORATED
463851485,NORTH CORKTOWN NEIGHBORHOOD ASSOCIATION
463871610,CHARIOTS OF ZION
463963083,KEYS DETROIT INC
464029848,SUSTAINABILITY INSTITUTE OF DETROIT
464065770,GLORIOUS KINGDOM CENTER INC
464068556,DETROIT RECREATION FOUNDATION
464069382,UNITE HERE
464101133,KEVINS SONG A NONPROFIT FOR COMMUNITY EDUCATION ON DEPRESSION
464167191,HOLDING HOUSE
464168386,SOAVE FAMILY CHARITABLE FOUNDATION
464174309,CORKTOWN EXPERIENCE
464185319,CHIEF WARRANT & WARRANT OFFICES ASSOCIATION U S COAST GUARD
464246696,DETROIT REVIVAL ENGAGING AMERICAN MUSLIMS
464299785,METROPOLITAN MUSEUM OF DESIGN DETROIT
464320030,HOUSE OF PROVIDENCE
464336250,GLENDA D PRICE FOUNDATION
464341453,AMERICAN PROMISE SCHOOLS
464344121,OAKLAND AVENUE ARTISTS COALITION
464463754,MICHIGAN ASSOCIATION OF REGIONS
464494627,YOUTH IN MOTION
464515238,AMATEUR ATHLETIC UNION OF THE UNITED STATES
464576837,COLLISION WERKS INC
464651843,SKILLZ FINEST TNL INC
464742503,FAITH 2 FAITH
464761950,LASTING IMPACT
464819151,NEW DAWN OF DETROIT WELLNESS GROUP
464856036,INTERNATIONAL FAMINE RELIEF FUND
464873153,FOUNDATION FOR DETROITS FUTURE
464885673,DETROIT GREENWAYS COALITION
464901888,MODERN GOLF ACADEMY
464907955,LUTHERAN REHABILITATION SERVICES
464929318,DETROIT RESTAURANT ASSOCIATION
464959983,HOUSE OF MIRACLES APOSTOLIC CHURCH OF GOD
464975738,SISTERS WITH EXTREMELY AMAZING PURPOSE
464989289,CARRY THE WORD MINISTRIES
465000206,ETA PHI BETA SORORITY INC
465007159,DETROIT SPARTANS YOUTH ORGANIZATION
465008399,UNITY CENTERS OF HOPE INC
465042795,GREGORYS COMMUNITY HELP CENTER
465100921,DREAM OUTLOUD DETROIT
465130422,TRANSFORMATION BREAKTHROUGH MINISTRIES INTERNATIONAL INC
465136518,ROSEMARYS SOUP KITCHEN
465146912,FOODLAB DETROIT
465150234,EACH ONE REACH ONE FOUNDATION
465151156,SOCIETY FOR THE RE-INSTITUTIONALIZATION OF STORYTE
465201764,NAOMI S BOSOM PROJECT
465265687,COMPASSIONATE SENIOR CARE SERVICES INC
465272462,JEFFERSON CHALMERS COMMUNITY FOOD SYSTEM
465394546,AMERICAN RACQUETS FOUNDATION
465405359,MICHIGAN SINGS INCORPORATED
465422261,UNITED HOUSE
465455102,ELISEO LUNA CHARITABLE TRUST
465500443,PHILLIP R MILLER FOUNDATION
465515294,NEIGHBORHOOD BUILDING URBAN GARDENS
465554373,FIERCE
465579270,FORTUNATE KIDS
465623239,PRISMATIC FOUNDATION
465654648,INTENSITY TRACK CLUB
470880050,DOMINION FAITH MINISTRIES
470971012,NID-HCA BORROWER HELP CENTER
470973827,GENESIS NEW BEGINNING CHRISTIAN CENTER
470995016,LASALLE GARDEN COMMUNITIES
471039285,DETROIT SOUND CONSERVANCY
471071171,ALL MY CHILDREN NONPROFIT ORGANIZATION INC
471104056,MAKING OUR CHILDREN SMILE
471132993,EASTSIDE COMMUNITY OUTREACH
471187336,TWEDDLE FOUNDATION
471196648,LIVING WELL FOUNDATION
471247566,CITY SCULPTURE
471268599,DETROIT STEAM ACADEMY CHARTER PUBLIC SCHOOL
471270325,JUJU MOBILE
471290158,HANDS ON BOXING ASSOCIATION INC
471339142,RCCG WINNERS MINISTRY INC
471351395,NURTURING WOMEN MINISTRY
471420675,DETROIT CHANGE
471428659,HARTFORDS CHARITIES
471526265,OPENING ARMS FOUNDATION
471526830,SHILOH GIRLS
471538390,CHANDLER PARK CONSERVANCY
471573289,MINISTERS AND LAITY UNITED
471582369,REBOUND COMMUNITY DEVELOPMENT CORPORATION
471583720,HOUSE OF ANGELS 1 INC
471602547,PRINCE HALL COMMUNITY SERVICE NETWORK
471640867,CREATIVE CHANGE DEVELOPMENT
471649848,BRIGHTER DETROIT COMMUNITY CENTER
471678308,GABRIEL MUSIC SOCIETY
471738601,RECOVERY COMMUNITY CENTER
471743926,MAGNUS VETERANS REBIRTH
471772645,DETROIT YOUTH VOLUME
471832391,CEDAR OUTREACH
471836101,BROTHERHOOD GUARDIAN ALLIANCE
471999713,MAKE YOUR DATE INC
472149005,SE MICHIGAN LTRO OR LTRO
472151813,MOEMA EDUCATIONAL FUND
472161978,BEST MAN TIM SHAW FOUNDATION
472168846,SIRI GIRLS INC
472251503,PROJECT UNITY COMMUNITY DEVELOPMENT CORPORATION
472260844,URBAN VILLAGE NETWORK
472312721,ENDEAVOR DETROIT
472351143,MIRACLE CITY COMMUNITY DEVELOPMENT NONPROFIT HOUSING CORPORATION
472372364,AFFORDABLE HOUSING AND INVESTMENT GROUP
472393025,BING YOUTH INSTITUTE INC
472493286,PEARLS PLACE
472502487,ELBOW TO ELBOW INC
472540818,EVANS COUNSELING AND SOCIAL SERVICE
472610741,KEYS TO A FUTURE
472666668,ESSIE MAE GOOD DEEDS FOUNDATION
472674242,LOVING ARMS MONTESSORI INC
472674612,MARY TURNER CENTER FOR ADVOCACY
472793952,LAWRENCE C PATRICK JR FOUNDATION
472908060,DETROIT BUNDLE GROUP
472935547,DETROIT CARES AKA DETROIT CLOTHING ASSISTANCE REACHING EVERY STUDENT
472949254,OLD REDFORD HOPS INC
472952512,ELECTRIC CITY INC
473036465,GIST YOUTH DEVELOPMENT CORP
473050668,ROAD TO EMPOWERMENT
473078402,DETROIT COMPASSION CLUB
473125736,KTW WELLNESS CENTER INC
473136364,HEALING WORD ARTISTS
473212490,DETROIT HORSE POWER
473268791,SIMPLY DESERVING TRANSITIONAL HOUSING INC
473268864,LYTLE S HELPING HAND INC
473269953,THRIVEOLOGY
473288292,DOING DEVELOPMENT DIFFERENTLY IN METRO DETROIT
481164397,AMERICAN NEUROPSYCHIATRIC ASSOCIATION
500026875,LOUISE G HILL IRRV SCHOLARSHIP FUND
510139186,EIGHTH POINT ASSOCIATION
510142681,HOLY CROSS SPIRITUAL TEMPLE
510144805,FULL GOSPEL OPENDOOR ASSEMBLES INC
510149227,UNITY AND DIVINITY OF CHRISTIAN PHILOSOPHIC SCIENCE
510153449,MARINERS CHURCH OF DETROIT FOUNDATION
510156943,GODS DEVINE EMANCIPATION OF TRUTH RIGHTEOUSNESS CHURCH
510161229,GREATER PROGRESSIVE MISSIONARY BAPTIST CHURCH
510162391,ZION CONGREGATIONAL CHURCH OF GOD IN CHRIST
510165325,LEMAY CHURCH OF CHRIST
510168361,LIGHTHOUSE CATHEDRAL
510189533,NATIONAL SORORITY OF PHI DELTA KAPPA INC
510192298,OPTIMIST INTERNATIONAL
510212795,KAPPA ALPHA PSI FRATERNITY
510250539,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES
510255063,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY
510350462,WETMORE FAMILY FOUNDATION
510668193,UPWARD RHYTHM FOR CHRIST MINISTRIES
520171569,TUSKEGEE AIRMEN INC
521389463,VIETNAM VETERANS OF AMERICA INC
521436625,COMMUNICATION WORKERS OF AMERICA
521677035,NATIONAL AIR TRAFFIC CONTROLLERS ASSOCIATION
521695463,NATIONAL TREASURY EMPLOYEES UNION
521758804,HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE
522154766,PRAISE TABERNACLE
522171809,UAW-AEC LEGAL SERVICES PLAN
522182227,DETROIT GIANTS ATHLETIC ASSOCIATION
522287320,REVIVAL TABERNACLE OUTREACH MINISTRIES
522419407,WOODBRIDGE NEIGHBORHOOD DEVELOPMENT CORPORATION
522459759,PROTOSTAR
526082901,GRACE TEMPLE INC
527100207,MARGARET W AND LORIMER W MIDGETT TRUST
542158100,VISIONS HOUSE
550807783,RICHARD AND MARY ARDEN FOUNDATION
562061224,KNIER FAMILY FOUNDATION
562065972,ROTH FAMILY FOUNDATION
562325736,NEXT STEPS INC
562341060,CHRIST DELIVERANCE CHURCH
562393981,KICK THE AGENCY FOR LGBT AFRICAN- AMERICANS
562395598,GEAR INC
562438797,OAKMAN VILLAGE MANOR SENIOR HOUSING DEVELOPMENT CORP
562501306,ENCOURAGE ME IM YOUNG INC
562540529,BEULAH GROVE MISSIONARY BAPTIST CHURCH
562585284,WOODWARD CORRIDOR MUSICIANS
562588691,MORALS-MEN OF RIGHTEOUSNESS AND LOVE SPIRITUAL
562601021,GREATER BURNETTE BAPTIST CHURCH
562604785,WESTSIDE WARRIORS
562648279,SHELTERS OF LOVE
562672676,ADAMS-WILLIAMS FOUNDATION INC
566046187,CARRIE & LUTHER HUFFINES EDUCATIONAL FUND
566180453,HELEN LANCASTER MINTON EDUCATIONAL TRUST
566207750,ALLAN C MIMS AND MARGARET L MIMS CHARITABLE TRUST
566208908,ALICE L BUTLER TUW  040579
566218777,C L KELLY SR TR UW
566259626,GEORGINE M HARPER CHARITABLE TRUST
566508607,JR PACE TR UA FBO BOYDEN LIBRARY NO
571207340,IGLESIA CRISTO A LAS NACIONES INC
571220574,P O W E R ORGANIZATION
571224803,1ST STEP OUTPATIENT TREATMENT- TRANSITIONAL HOUSING PROGRAM
571225930,BRIDE OF CHRIST FULL GOSPEL CHURCH
581757189,SOCIETY OF PI KAPPA LAMBDA
581951310,IMPROVED BENEVOLENT & PROTECTIVE ORDER OF THE ELK OF THE WORLD
582128605,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY
582133728,CHURCH OF GOD IN CHRIST INC
582273968,FURNISS FOUNDATION INC
582598993,CENTER FOR CREATIVE ARTS INC
586343476,THE HERMAN J RUSELL FOUNDATION
591952016,JASON L & CARRIE M SMITH CHARITABLE TR
593780469,EXPRESSION OF CHRIST FULL GOSPEL CHURCH
596829423,BH AND VP COLE SCHOLARSHIP FUND
596830306,CHESTER A STRONG TRUST UW 33F047006
597039374,SAMUEL J HICKS UNITRUST UA 010194
611409636,DOMINION ASSEMBLIES INC
611444566,ONEDA DEVELOPMENT CORPORATION
611449887,FAITH TABERNACLE WORSHIP MINISTRIES INC
611453282,CREATING A HEALTHY COMMUNITY PROGRAM
611458521,CHRISTIAN REST STOP MINISTRIES INTE RNATIONAL
611466384,DORCAS RAPHA HEALING MINISTRIES
611469874,BIBLE BOOTCAMP SEMINARS & MINISTRY
611471620,DOLORES A MUTTER PRIVATE FOUNDATION TR
611501609,313 DIGITAL
611521964,DETROIT ALLIANCE FOR ASTHMA AWARENESS
611533183,TEAMSTERS LOCAL 299 COMMUNITY SERVICE FOUNDATION
611556075,MOUNTAIN OF FIRE AND MIRACLES MINISTRIES
611557918,GREAT LAKES ENVIROMENTAL LAW CENTER
611570907,TEAM 313
611580128,DETROIT UNITY IN THE COMMUNITY INC
611587184,REFUGE PLACE
611611359,LESBIANS OF COLOR SUPPORT NETWORK
611619813,AMERICAN FEDERATION OF GOVERNMEMT EMPLOYEES
611622439,DETROIT COMMUNITY INVESTMENT
611649245,GEORGE NELSON FOUNDATION
611655773,COMMUNITY CHORUS OF DETROIT
611660815,AFRIQAID
611672612,MICHIGAN URBAN FARMING INITIATIVE
611685021,BIBLEWAY APOSTOLIC CHURCH
611688425,TRANSFORMATION MINISTRY
611690949,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES
611694870,DETROIT EAST MEDICAL CONTROL AUTHORITY
611700666,REDFORD SEAHAWKS
611700816,CATHEDRAL HOPE INTERNATIONAL
611715800,GOT CLASS
611724624,PURPOSEFUL LIVING COMMUNITIES FOR ALZHEIMER AND DEMENTIA
611730543,MIKEY BUTLER FOUNDATION
631254724,FOUNTAIN OF LIFE OUTREACH MINISTRIES
640954674,ALL FOUR ONE
650803135,SAN PABLO FOUNDATION INC
651277391,NEEDLE RULES SOCIETY
656231899,CONSTANCE PARKS & JUNE HAGELSHAW SCHOLARSHIP FUND
656308278,FREDERICK GALLO IRRV TR
656345686,ARTHUR P AND ELEANOR R DISTLER CHARITABLE TRUST
656395712,WILLIAM W & HARRIETT E STURDEVANT MEMORIAL CHAR TR 5003305 0124303
680557720,FAMILY DEVELOPMENT SERVICES
680654862,THE JAKE & JOHNNY CLUB INC
710900920,NATIONAL SOCIETY OF THE CHILDREN OF THE AMERICAN REVOLUTION
710903195,VEDIC FRIENDS ASSOCIATION
710906518,CARING FIRST COMMUNITY CENTER
710916734,BRUSH PARK CONSERVATORY OF MUSIC AND FINE ARTS CORP
710942746,DEBT ANONYMOUS INTERNATIONAL LTD
711015677,OLD TIGER STADIUM CONSERVANCY
711036466,DAUGHTERS OF ZION MINISTRIES
721288663,VOLUNTEERS OF AMERICA INC
721448295,BLESSING IN A BLESSING MINISTRIES
721528225,AGAPE VILLAGE INC
721571040,USGBC DETROIT REGIONAL CHAPTER
721607228,DIVINE IMPRESSIONS LLC
721615236,RIVER GLORY OF LIFE INTERNATIONAL MINISTRIES
731625936,LEISURE ENRICHMENT INC
731668965,TRUE FELLOWSHIP COMMUNITY DEVELOPMENT INC
731690701,CCCF COMMUNITY DEVELOPMENT CORPORATION
742993717,CHOSEN GENERATIONS COMMUNITY CENTER
743022760,NON COMMISSIONED OFFICERS ASSOCIATION OF THE U S OF AMERICA
743024826,PAPE FOUNDATION AGENCY 1525897877
743031628,SPREAD THE WORD DRAMA PRODUCTIONS MINISTRIES
743042173,CHURCH OF CHRIST WESTSIDE
743104421,ARCHITECTURAL SALVAGE WAREHOUSE OF DETROIT
743105532,HEART AND SOUL MINISTRY
743157694,BAPTIST MISSIONARY AND EDUCATIONAL STATE CONVENTION OF MICHIGAN
743189810,THE DRUMMER BOYS
743207900,B H R S C INC
743228080,BSJ CHRISTIAN SEMINARS INC
743252227,CHRISTIAN HOME HEALTH CARE
746536463,KAREN SOKOLOF JAVITCH CHARITABLE FOUNDATION
751766266,WHEATLAND CEMETERY ASSN TRUST FIRST CITY BANK OF DALLAS TRUSTEE
752242319,EPHRAIM CHURCH MINISTRIES INTERNATIONAL INC
753005784,LIPKE PARK ADVISORY COUNSEL
753050996,GREATER NORTHWEST BIBLE & TRAINING INSTITUTE
753079056,GOING FORTH DISCIPLING MINISTRY
753087542,GODS COVENANT CHURCH OF GOD IN CHRIST
753114074,VICTORY IN THE FAMILY MINISTRIES
753117767,COMMUNITY ACTION ADVOCACY FUND
753127612,WAYNE COUNTY-DETROIT CDE INC
753130712,HARVEST FIELDS OUTREACH MINISTRIES INC
753141202,FOUNTAIN OF LIFE OUTREACH MINISTRIES
753198338,MAHANAIM SEVENTH DAY ADVENTISTS
753217662,INTERNATIONAL FIRSTBORN MINISTRIES
753234047,ABUNDANT LOVE CHILD CARE CENTER
753234477,SOUTHWEST ALANO CLUB INC
753235212,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE STUDENT SENATE
753254896,WOMEN OF VIRTUE OUTREACH TRAINING CENTER
753269142,LIGHTS FOR LIFE
756082891,HARMONY HILL CEMETERY ASSOCIATION RUSK COUNTY TEXAS C/O CURTIS SMITH
756564179,THELMA M R KLOBERDANZ IRRV TR
760709231,JUVENILE ASSESSMENT CENTER
760713569,DETROIT CRUSADERS T E A M
760727758,FOUNTAIN OF LIFE OUTREACH MINISTRIES
760750234,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES
760776067,MINISTRY OF RESTORATION
760821735,REBUILDING TOGETHER DETROIT
760828990,AFRICAN-AMERICAN POSTAL LEAGUE UNITED FOR SUCCESS A-PLUS
760837745,SISTERS OF CHRISTIAN LOVE
770662312,CENTER FOR ENTREPRENEURSHIP & INNOVATION
800156958,PINPOINTE COMMUNITY SERVICE CORP
800188392,ALIM HERBARIUM RESEARCH CENTER
800198308,CITY OF REFUGE COMMUNITY DEVELOPMENT CORPORATION
800222708,CHRISTIAN PERFORMING ARTS INC
800235397,STAFFORD HOUSE
800244300,HAMLETT TEMPLE CME CHURCH
800251951,DETROITS NEXT GENERATION
800252562,WESCO GROUP
800273904,PLYMOUTH COMMUNITY DEVELOPMENT INC
800345003,BRIDGE COVENANT CHURCH
800347971,UNIVERSITY DISTRICT PATROL INC
800350587,POWER IN THE PRAISES INC
800353220,BE BLESSED MINISTRIES INC
800372879,B A T GROUP INC
800374112,BETH EDEN MISSIONARY BAPTIST CHURCH
800411336,NORTHEASTERN FAMILY COMMUNITY CENTER INC
800430449,HOUSE OF HELP COMMUNITY CENTER
800463151,BRIGHTMOOR SOLUTIONS COMMUNITY DEVELOPMENT CORPORATION
800521116,HANDS OF PURE EXPRESSIONS
800524235,ONE WORLD THEATER COMPANY
800527455,WOMEN REACHING OUT TO SPECIFICALLY EMPOWER SISTERS INC
800566937,NEW BREED COMMUNITY DEVOLPMENT CORPORATION
800576933,FAMILY RESTORATION MINISTRIES WORLDWIDE
800592576,HEART OF JESUS COMMUNITY DEVELOPMENT CENTER
800599984,SCHOOL OF LIFE INC
800636013,PROVING INNOCENCE
800651401,DETROIT FOOD POLICY COUNCIL
800672258,APPLAUSE ACCESS TO DREAM CORP
800680368,WILLIAMS FOUNDATION
800697401,KNIGHTS OF PETER CLAVER
800701238,AUTHENTIC BOSSES
800703971,KNIGHTS OF PETER CLAVER
800707389,KNIGHTS OF PETER CLAVER
800716711,HELPING OUR PEOPLE EXCEL
800726443,SONS OF ELEEMOSYNARY
800774287,SPIRITUAL GATHERING TRANSITIONAL HOMES
800783370,DETROIT YOUTH REPORT
800799839,ASSOCIATION LEAGUE OF SUPERFRIENDS
800816700,SHIELD OF FAITH ISLAMIC CENTER OF EASTSIDE DETROIT
800838047,BACK ALLEY BIKES
800841485,WORK SOLUTIONS INC
800871787,HUGS FROM HEAVEN
800878749,FAMILY HELP CENTER
800892277,KEEP GROWING DETROIT
800900310,WOMEN WORKING TOGETHER TO WORSHIP
800912739,GRACE SUBSTANCE ABUSE OUTREACH MINISTRY
800926414,JOY JEM COMMUNITY DEVELOPMENT CORPORATION
800957036,DORIAN PROJECT
806098935,CHILANT AND MANSFIELD SPRAGUE HERBERT FRENZELL FOUNDATION
810572556,FELLOWSHIP OF LOVE MISSIONARY BAPTIST CHURCH
810584178,HEALTH CENTERS DETROIT FOUNDATION INC
810621387,PETRA TABERNACLE OF THE APOSTOLIC FAITH
810652279,REAL CHURCH
810658593,MOBILIZING AFRICAN AMERICAN FAMILIES
810664042,UNITED BLOCK CLUB COUNCIL
810664287,PINEY WOODS INTERNATIONAL ALUMNI ASSOCIATION
820553163,FRIENDS OF WAYNE COUNTY CASA INC
820560548,SUMMER DAY CARE & EARLY LEARNING CENTER INC
820583103,WORD RESTORATION MINISTRIES
830343371,URBAN DEVELOPMENT CORPORATION
830400215,BRIDGING GENERATIONS
830401751,CASOE GROUP INC
830418754,COMPASSION MINISTRIES OUTREACH
830427840,BE CULTURALLY EXPOSED
830462864,NATIONAL NEIGHBORHOOD PROPERTIES COMMUNITY DEVELOPMENT CORP NNPCDC
830493936,ANDERSON TEMPLE BAPTIST CHURCH
830497875,UNITED FOR PROGRESS COMMUNITY DEVELOPMENT CORPORATION
830500478,MARINE CORPS LEAGUE
841671830,GREATER WAYNE COUNTY ECONOMIC DEVELOPMENT CORPORATION
841697528,TWELVE STEPPERS HOUSE
841725090,FOUNTAIN OF LIFE OUTREACH MINISTRIES
846016068,FAIRMOUNT MAUSOLEUM ENDOWMENT 1115220508
846016069,FAIRMOUNT RIVERSIDE ENDOWMENT 1115220606
846016070,FAIRMOUNT SUPPLEMENTAL ENDOWMENT FD 1115220704
861075099,WAYNE COUNTY VISION FUND
861082417,JUST SPEAK INCORPORATED
861171683,CURE TODAY
870686654,KATHRYN CAINE WANLASS CHARITABLE FOUNDATION
870725411,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES
870761555,TRUST FAITH FOUNDATION
870771845,RUSSELL SWEET HOME
900177148,SUMMER IN THE CITY
900192600,OPTIMIST INTERNATIONAL
900354213,PHI DELTA KAPPA INTERNATIONAL INC
900357994,TOASTMASTERS INTERNATIONAL
900424876,UAW RETIREE MEDICAL BENEFITS TR
900440306,SOCIAL PROGRAM EVALUATORS & CONSULTANTS INC
900459606,NEW LIFE COMMUNITY DEVELOPMENT NON-PROFIT HOUSING CORPORATION
900480276,SKYLINE OUTREACH NONPROFIT HOUSING CORPORATION
900535888,PURE IN HEART
900557010,TOUCHING LIVES FOR JESUS MINISTRIES
900582710,NEW FOUNDATION COMMUNITY DEVELOPMENT CENTER
900601443,EBENEZER COMMUNITY AND CULTURAL CENTER
900621802,TOASTMASTERS INTERNATIONAL
900635521,MOTOR CITY EAGLES GOLF CLUB
900639125,TOASTMASTERS INTERNATIONAL
900659735,CENTER FOR SENIOR INDEPENDENCE
900660604,KNIGHTS OF PETER CLAVER
900682913,TREASURE DREAM HOUSE INC
900744168,TOASTMASTERS INTERNATIONAL
900782438,WOMEN WE FORGOT ABOUT
900786010,COURAGEOUS INC
900799400,AMIL YOUTH GROUP
900804199,HEALING FOR THE SOUL MINISTRIES
900812442,SONS OF ISSACHAR MALE MENTORING
900840304,HFII CORPORATION
